localeGroup,audioLanguageSlug,coreLanguageId,startUnique,unionUnique,atLeast6,atLeast30,atLeast44,eligibleVideoIdsUpperBound,pool:meaning-and-purpose,pool:hope-and-perseverance,pool:love-and-belonging,pool:forgiveness-and-new-beginnings,pool:exploring-jesus,rejected:editorial_review_pending,rejected:watch_unavailable,rejected:locale_unpublished,rejected:exact_audio_unavailable,rejected:artwork_unavailable,rejected:canonical_duplicate,rejected:video_unresolved
group-07,dolpo,140409,33,33,true,true,false,63,18,14,12,7,19,11,2,1,163,0,1,0
group-07,dom,175683,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,dongissa,164768,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,dong-northern,3787,33,33,true,true,false,63,18,14,12,7,19,11,2,1,163,0,1,0
group-07,dongnu,3717,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,dongo,140398,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,dong-southern,3803,37,37,true,true,false,72,19,15,13,9,22,11,2,1,159,0,1,0
group-07,dongxiang,3933,33,33,true,true,false,63,18,14,12,7,19,11,2,1,163,0,1,0
group-07,doondo,98033,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,doromu-koki,141569,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,doti-doteli,185061,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,duala,2854,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,dubli,23342,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,dulangan-manobo,173673,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,duna,140449,33,33,true,true,false,63,18,14,12,7,19,11,2,1,163,0,1,0
group-07,dungan,17820,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,dungra-bhil,23258,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,duri,17601,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,duruma,7166,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,duruwa,5967,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,dusun,20654,34,34,true,true,false,76,18,14,12,7,20,11,2,1,162,0,1,0
group-07,dutch,1269,106,106,true,true,true,304,43,42,43,26,53,11,2,1,87,0,3,0
group-07,duya,141739,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,dzongkha,1375,42,42,true,true,false,87,19,16,16,12,23,11,2,1,151,0,3,0
group-07,eastern-garame,179189,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,eastern-poqomchi,153550,54,54,true,true,true,130,23,23,18,9,36,11,2,1,142,0,1,0
group-07,ebira,9789,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,ebrie,16074,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,eda,180999,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,ede-cabe,140033,57,57,true,true,true,121,23,24,20,12,37,11,2,1,139,0,1,0
group-07,ede-ica,26816,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,edo,10255,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,efik,2728,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,eggon,10252,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,ehugbo,139157,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,ejagham-western,21205,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,ekajuk,10248,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,ekpari,10241,33,33,true,true,false,64,18,14,12,7,19,11,2,1,163,0,1,0
group-07,ellomwe,184513,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,embera-catio,4246,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,embera-northern,98137,54,54,true,true,true,130,23,23,18,9,36,11,2,1,142,0,1,0
group-07,embu,7164,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,ende,19669,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,enga,12200,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,enggano,140421,33,33,true,true,false,63,18,14,12,7,19,11,2,1,163,0,1,0
group-07,english,529,190,190,true,true,true,959,81,64,68,45,93,11,2,1,0,0,4,0
group-07,english-african,185221,12,12,true,false,false,14,3,6,6,2,9,11,2,1,185,0,0,0
group-07,english-british,185021,12,12,true,false,false,14,3,6,6,2,9,11,2,1,185,0,0,0
group-07,english-north-american-indigenous,23156,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,enlhet-2,141755,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,enrekang,154090,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,enuani,148878,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,enwan,140424,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,enxet,181477,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,erei,108591,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,erzya,18483,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,ese,144299,33,33,true,true,false,63,18,14,12,7,19,11,2,1,163,0,1,0
group-07,ese-ejja,140434,33,33,true,true,false,63,18,14,12,7,19,11,2,1,163,0,1,0
group-07,eshira-2,143382,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,estonian,4601,63,63,true,true,true,155,24,25,22,14,40,11,2,1,129,0,3,0
group-07,etsako-iyekhe,10124,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,etulo,142293,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,ewage-notu,144182,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,ewe,5331,57,57,true,true,true,121,23,24,20,12,37,11,2,1,139,0,1,0
group-07,ewondo,2713,37,37,true,true,false,67,18,15,14,10,21,11,2,1,159,0,1,0
group-07,ezaa,9692,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,fa-dambu,27147,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,fakai,10157,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,fali-north,184844,33,33,true,true,false,64,18,14,12,7,19,11,2,1,163,0,1,0
group-07,fali-south,184843,33,33,true,true,false,64,18,14,12,7,19,11,2,1,163,0,1,0
group-07,fanakalo,20662,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,fanamaket,139741,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,fang-equatorial-guinea,24018,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,fang-gabon,24019,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,fante,5288,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,faroese,4455,34,34,true,true,false,76,18,14,12,7,20,11,2,1,162,0,1,0
group-07,farsi-western,6788,139,139,true,true,true,429,56,46,51,35,77,11,2,1,53,0,3,0
group-07,fataleka,140614,33,33,true,true,false,63,18,14,12,7,19,11,2,1,163,0,1,0
group-07,fernando-po-creole-english,26270,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,fijian,20665,43,43,true,true,false,98,19,16,16,12,24,11,2,1,150,0,3,0
group-07,fiji-hindi,53300,34,34,true,true,false,78,18,14,12,7,20,11,2,1,162,0,1,0
group-07,finallig,160575,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,finnish,4820,56,56,true,true,true,130,21,22,27,16,21,11,2,1,138,0,2,0
group-07,flemish,21578,54,54,true,true,true,131,23,23,18,9,36,11,2,1,142,0,1,0
group-07,folopa,144064,33,33,true,true,false,63,18,14,12,7,19,11,2,1,163,0,1,0
group-07,fon-gbe,1304,66,66,true,true,true,143,24,26,24,17,41,11,2,1,127,0,3,0
group-07,foochow,23033,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,fordata,16956,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,fore,140640,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,french,496,162,162,true,true,true,684,65,56,58,39,85,11,2,1,29,0,3,0
group-07,french-african,53424,28,28,true,false,false,35,5,10,9,10,22,11,2,1,169,0,0,0
group-07,fulacunda,5050,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,fulfulde-adamawa,24014,57,57,true,true,true,121,23,24,20,12,37,11,2,1,139,0,1,0
group-07,fulfulde-bagirmi,3667,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,fulfulde-benin-togo,1299,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,fulfulde-caka-nigeria,24038,54,54,true,true,true,130,23,23,18,9,36,11,2,1,142,0,1,0
group-07,fulfulde-jelgoore,2116,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,fulfulde-maasina,5183,42,42,true,true,false,84,19,16,16,12,23,11,2,1,151,0,3,0
group-07,fulfulde-pulaar,5048,55,55,true,true,true,158,24,23,18,9,37,11,2,1,141,0,1,0
group-07,fulfulde-western-niger,23920,33,33,true,true,false,64,18,14,12,7,19,11,2,1,163,0,1,0
group-07,fur,53418,65,65,true,true,true,185,24,27,23,14,43,11,2,1,131,0,1,0
group-07,furu,140551,33,33,true,true,false,64,18,14,12,7,19,11,2,1,163,0,1,0
group-07,fuuta-jalon,5459,37,37,true,true,false,70,19,15,13,9,22,11,2,1,159,0,1,0
group-07,fwe,140555,33,33,true,true,false,64,18,14,12,7,19,11,2,1,163,0,1,0
group-07,ga,27152,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gaanda,98407,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gadaba-mudhili,140569,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gaddang,140558,33,33,true,true,false,64,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gaddi,6535,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gadsup,19685,33,33,true,true,false,63,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gaelic-irish,6884,34,34,true,true,false,76,18,14,12,7,20,11,2,1,162,0,1,0
group-07,gaelic-scots,14818,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gagauz,1935,34,34,true,true,false,77,18,14,12,7,20,11,2,1,162,0,1,0
group-07,gagu,98306,33,33,true,true,false,64,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gaita-koitor,184451,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,galela,16954,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,galician,19705,43,43,true,true,false,98,19,16,16,12,24,11,2,1,150,0,3,0
group-07,galo,24409,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gamai,10365,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gamit,6533,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gamo,4635,53,53,true,true,true,116,23,23,18,9,35,11,2,1,143,0,1,0
group-07,gangam,117883,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gao,140672,33,33,true,true,false,63,18,14,12,7,19,11,2,1,163,0,1,0
group-07,garasia-adiwasi,24340,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,garasia-rajput,24341,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,garhwali,6532,34,34,true,true,false,76,18,14,12,7,20,11,2,1,162,0,1,0
group-07,garifuna,1277,33,33,true,true,false,64,18,14,12,7,19,11,2,1,163,0,1,0
group-07,garo,1204,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gata,140566,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gaviao-do-jiparana,1569,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gavva,184801,33,33,true,true,false,64,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gawri,98458,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gayil,98476,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gayo,17807,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gbagyi,10085,37,37,true,true,false,67,18,15,14,10,21,11,2,1,159,0,1,0
group-07,gbanu,19689,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gbari,10076,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gbaya-kresh-south-sudan,99152,53,53,true,true,true,116,23,23,18,9,35,11,2,1,143,0,1,0
group-07,gbaya-northwest,2745,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gbaya-southwest,2518,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gbe-saxwe,100227,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gbe-tofin,142348,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gbe-weme,142827,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gbeya,22651,37,37,true,true,false,67,18,15,14,10,21,11,2,1,159,0,1,0
group-07,gbii,7658,33,33,true,true,false,64,18,14,12,7,19,11,2,1,163,0,1,0
group-07,ge,22819,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gedeo,4704,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gela,143904,33,33,true,true,false,63,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gen-gbe,1342,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,georgian,5112,71,71,true,true,true,171,27,28,25,17,45,11,2,1,122,0,3,0
group-07,gepo,142505,33,33,true,true,false,63,18,14,12,7,19,11,2,1,163,0,1,0
group-07,german-pennsylvania,2993,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,german-standard,1106,147,147,true,true,true,434,58,49,54,35,82,11,2,1,44,0,3,0
group-07,ghari,140790,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,ghomala,2908,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,ghotuo,139226,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,giangan,12840,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gibaio,149219,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gichuka,140297,53,53,true,true,true,115,23,23,18,9,35,11,2,1,143,0,1,0
group-07,gikyode,5166,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gilaki,6707,32,32,true,true,false,61,17,14,12,7,18,11,2,1,164,0,1,0
group-07,gilaki-rashti,185210,54,54,true,true,true,131,23,23,18,9,36,11,2,1,142,0,1,0
group-07,giryama,20117,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gisir,185234,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gitonga,20983,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,giziga-south,2754,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,glavda,140740,33,33,true,true,false,64,18,14,12,7,19,11,2,1,163,0,1,0
group-07,goan-konkani,184479,54,54,true,true,true,132,23,23,18,9,36,11,2,1,142,0,1,0
group-07,godie,184596,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gofa,4634,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gogo,14206,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,goji,121129,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gojri,43229,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gokana,10143,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gola,7617,37,37,true,true,false,67,18,15,14,10,21,11,2,1,159,0,1,0
group-07,golin,19725,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gondi-aheri,147829,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gondi-northern,6511,33,33,true,true,false,63,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gonja,5187,37,37,true,true,false,67,18,15,14,10,21,11,2,1,159,0,1,0
group-07,gorontalo,19716,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gourmanchema,1296,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gowlan,140770,33,33,true,true,false,63,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gowli,140771,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,grebo-northern,23926,37,37,true,true,false,67,18,15,14,10,21,11,2,1,159,0,1,0
group-07,greek,483,74,74,true,true,true,168,27,28,28,17,40,11,2,1,118,0,3,0
group-07,guahibo,19720,33,33,true,true,false,63,18,14,12,7,19,11,2,1,163,0,1,0
group-07,guajajara,1582,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,guambiano,4230,33,33,true,true,false,63,18,14,12,7,19,11,2,1,163,0,1,0
group-07,guarani-bolivian-eastern,20631,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,guarani-mbya,623,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,guarani-paraguayan,12327,43,43,true,true,false,98,19,16,16,12,24,11,2,1,150,0,3,0
group-07,guarani-western-bolivian,184828,33,33,true,true,false,63,18,14,12,7,19,11,2,1,163,0,1,0
group-07,guaymi,10597,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,guere-central,16048,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,guina-ang-kalinga,149408,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gujarati,6600,110,110,true,true,true,297,45,43,44,25,60,11,2,1,86,0,1,0
group-07,guji,4699,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gun-gbe,1297,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gungu,14710,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gurage-sodo,4684,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gurage-west,4676,53,53,true,true,true,116,23,23,18,9,35,11,2,1,143,0,1,0
group-07,gurenne,2062,37,37,true,true,false,67,18,15,14,10,21,11,2,1,159,0,1,0
group-07,gurgula,140675,53,53,true,true,true,115,23,23,18,9,35,11,2,1,143,0,1,0
group-07,guro,16064,57,57,true,true,true,121,23,24,20,12,37,11,2,1,139,0,1,0
group-07,gurung,6485,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gusii,7326,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gutob-gadaba,184548,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,guyanese-creole,20693,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gwere,14692,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,gyaazi,139090,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hadiyya,4667,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hadothi,20696,33,33,true,true,false,64,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hadza,140867,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hainanese,13192,42,42,true,true,false,86,19,16,16,12,23,11,2,1,151,0,3,0
group-07,haitian-creole,4473,56,56,true,true,true,134,25,23,19,9,37,11,2,1,140,0,1,0
group-07,hajong,1193,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hakhun,139179,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hakka,20611,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,halang,140932,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,halbi,19739,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,halia,12065,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hamer-banna,4792,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hamgyongdo,7350,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hanga,5319,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hani-haya,184506,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,haniq-beeqhongq,3976,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hano,141734,33,33,true,true,false,63,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hanunoo,140994,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,harari,140937,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,haryanvi,5709,37,37,true,true,false,70,19,15,13,9,22,11,2,1,159,0,1,0
group-07,hatam,140927,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hausa,1341,101,101,true,true,true,294,43,38,41,26,52,11,2,1,92,0,3,0
group-07,havu,15559,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hawaiian-nihau,184517,33,33,true,true,false,63,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hawaii-pidgin,140893,33,33,true,true,false,63,18,14,12,7,19,11,2,1,163,0,1,0
group-07,haya,14201,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hazaragi,450,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hdi,143340,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hebrew,6930,82,82,true,true,true,235,39,31,35,23,36,11,2,1,111,0,3,0
group-07,hehe,14192,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,heiban,140943,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,heiyi-zhuang-minz,185329,33,33,true,true,false,63,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hema,15256,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hemba,15557,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,herero,1454,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,higgi,22645,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hiligaynon,19738,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hindi,6464,141,141,true,true,true,427,57,47,54,34,77,11,2,1,51,0,3,0
group-07,hindi-caribbean,5511,34,34,true,true,false,63,18,14,12,8,20,11,2,1,162,0,1,0
group-07,hindko-northern,10450,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hindko-southern,10455,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hiri-motu,21120,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hixkaryana,1566,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hlai-has,184504,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hmar,6465,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hmong-daw,4012,34,34,true,true,false,63,19,14,13,7,19,11,2,1,161,0,1,0
group-07,hmong-shuad,22826,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,ho,1189,37,37,true,true,false,70,19,15,13,9,22,11,2,1,159,0,1,0
group-07,hona,119277,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,horned-miao,23017,33,33,true,true,false,63,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hote,12057,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hrangkhol,140853,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hre,19747,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,huasteco-san-luis-potosi,8265,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,huasteco-veracruz,8272,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,huave-san-mateo-del-mar,8266,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,huba,9597,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hui,21211,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,huichol,8277,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,huitoto-murui,140882,33,33,true,true,false,63,18,14,12,7,19,11,2,1,163,0,1,0
group-07,huli,12053,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hunde,15551,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hungana,15548,37,37,true,true,false,67,18,15,14,10,21,11,2,1,159,0,1,0
group-07,hungarian,1107,95,95,true,true,true,257,42,36,38,24,48,11,2,1,98,0,3,0
group-07,hunsrik,98682,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,hyam,98630,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,ibaas-icen,184842,33,33,true,true,false,64,18,14,12,7,19,11,2,1,163,0,1,0
group-07,ibaloi,12747,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,iban,1924,34,34,true,true,false,76,18,14,12,7,20,11,2,1,162,0,1,0
group-07,ibanag,12750,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,ibibio,9811,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
group-07,icelandic,5563,48,48,true,true,true,91,11,20,19,12,33,11,2,1,146,0,2,0
group-07,ichen,177626,33,33,true,true,false,62,18,14,12,7,19,11,2,1,163,0,1,0
